text,Sentiment,Score,date
So you can provide internet service for people living in your area or hostel (charge them 10k monthly for access).… https://t.co/Bh02b0bK8G,NEGATIVE,0.984438955783844,2023-02-02 07:58:09+00:00
When your political leadership is bereft of ideas ...your country will experience scarcity of its national currency! #NigeriaDecides2023,NEGATIVE,0.9846265912055968,2023-02-02 07:53:18+00:00
We come to Osun state with the good news 💃🏽💃🏽💃🏽. Osun state is getting batified #TinubuInOsun #NigeriaDecides2023 https://t.co/dXCLyDJylQ,NEGATIVE,0.9734868407249452,2023-02-02 07:53:04+00:00
Have they killed people in north or they haven’t? Have they killed people in Anambra and Akwai Ibom or not??? Has a… https://t.co/VFKNWyYKtN,NEGATIVE,0.9959290623664856,2023-02-02 07:42:08+00:00
For those that you are still rooting and campaigning for this present government at all levels. Decide with your co… https://t.co/1oqdKVusHR,NEGATIVE,0.989762008190155,2023-02-02 07:38:03+00:00
If anyone is trying to paint Tinubu and Atiku good now what has changed about them in the last year? The prophet SA… https://t.co/ssxmaowau2,NEGATIVE,0.9975911378860474,2023-02-02 07:36:08+00:00
Issues we must engage in before the election #NigeriaDecides2023 https://t.co/KLHyLweYkX,NEGATIVE,0.9925009608268738,2023-02-02 07:33:29+00:00
Nigerians are tired of being....SCAMED! 😏🚶🏾‍♂️ #NigeriaDecides2023,NEGATIVE,0.9990450739860536,2023-02-02 07:32:07+00:00
#MapOfTheDay Socioeconomic risk and Wealth in #Nigeria via @J_LuengoCabrera #NigeriaDecides2023 https://t.co/hi2CFIBKLx,NEGATIVE,0.9725181460380554,2023-02-02 07:30:00+00:00
@ruffydfire As long as I live and breathe I will forever blame @femigbaja for this. You don’t give ammunition to th… https://t.co/yvsWq0apqJ,NEGATIVE,0.9915796518325806,2023-02-02 04:20:42+00:00
Have u seen a fyne man today ? #GroovyMono𓃵  litty!!!!!!!!!!!!🔥 🔥🔥🔥🚀🚀🚀🚀🚀💕💕💕💕   SHOP HENGROOVY COLLECTIONS #BBTitans… https://t.co/YB5XG5E81S,NEGATIVE,0.9858185648918152,2023-02-02 04:13:31+00:00
Pops goin crazy on the WhatsApp stories 😩🤣🤣 #NigeriaDecides2023,NEGATIVE,0.6613689661026001,2023-02-02 03:58:28+00:00
At bank 🏦 yesterday I remembered I was once a mass com student 😂😂😂😂😂I said let me do small Amibo oh 😂😂😂I was even t… https://t.co/dtcUCke1mo,NEGATIVE,0.9969134330749512,2023-02-02 03:57:11+00:00
It’s not even about saying a certain bank is useless… right now it about what the hell is the government trying to… https://t.co/wJZmDOIVvV,NEGATIVE,0.9988988637924194,2023-02-02 02:53:34+00:00
Can anybody tell us why it seems impossible to transport goods and services along the River Benue/Niger down to the… https://t.co/LwtIeuz1gD,NEGATIVE,0.9993813037872314,2023-02-02 02:36:05+00:00
We cannot be reminded enough: as 2023 is numerically bigger than 2015 &amp; 2019; so we need a head that is smarter &amp; a… https://t.co/2BBFEfeuul,NEGATIVE,0.9769033193588256,2023-02-02 02:22:04+00:00
Nigerians have been praying for years waiting on God’s intervention! But God ITSELF can’t intervene in God’s form!… https://t.co/17SusQgJrl,NEGATIVE,0.9906195402145386,2023-02-02 00:53:23+00:00
Government are using CBN to weaponised  the citizens with hunger so that during election #1000 go be like #1000000.… https://t.co/D7UurGRskN,NEGATIVE,0.9925121068954468,2023-02-02 00:33:56+00:00
"Some persons seem to be 'hell-bent' on buying it but the ""cashless policy"" + transfer-technical hitches aren't help… https://t.co/MXZcZGP9Px",NEGATIVE,0.9984710812568665,2023-02-02 00:31:04+00:00
What if @PeterObi actually wins #NigeriaDecides2023 ?,NEGATIVE,0.9956651329994202,2023-02-02 00:00:16+00:00
8. The Chronicles of the leading Presidential Candidate Mr. Peter Obi of the Labour Party Nigeria State Rallies and… https://t.co/UpeitatsJp,NEGATIVE,0.5215039849281311,2023-02-01 23:44:06+00:00
7. The Chronicles of the leading Presidential Candidate Mr. Peter Obi of the Labour Party Nigeria State Rallies and… https://t.co/voMPKMH29x,NEGATIVE,0.8022353649139404,2023-02-01 23:44:03+00:00
6. The Chronicles of the leading Presidential Candidate Mr. Peter Obi of the Labour Party Nigeria State Rallies and… https://t.co/uYSbY7o1to,NEGATIVE,0.947418451309204,2023-02-01 23:43:42+00:00
5. The Chronicles of the leading Presidential Candidate Mr. Peter Obi of the Labour Party Nigeria State Rallies and… https://t.co/O6ZFSriOAZ,NEGATIVE,0.792716920375824,2023-02-01 23:43:40+00:00
4. The Chronicles of the leading Presidential Candidate Mr. Peter Obi of the Labour Party Nigeria State Rallies and… https://t.co/bu8Lzn646u,NEGATIVE,0.8058432340621948,2023-02-01 23:43:38+00:00
3. The Chronicles of the leading Presidential Candidate Mr. Peter Obi of the Labour Party Nigeria State Rallies and… https://t.co/7pHOFieSdA,NEGATIVE,0.9221035242080688,2023-02-01 23:43:36+00:00
2. The Chronicles of the leading Presidential Candidate Mr. Peter Obi of the Labour Party Nigeria State Rallies and… https://t.co/2DvpBW4vZP,NEGATIVE,0.8591461181640625,2023-02-01 23:43:26+00:00
1. The Chronicles of the leading Presidential Candidate Mr. Peter Obi of the Labour Party Nigeria State Rallies and… https://t.co/iHxGQF2JLr,NEGATIVE,0.8846830725669861,2023-02-01 23:41:08+00:00
Those who can't win their bedroom for their candidate will come online and be making noise #Irritants #NigeriaDecides2023 #TinubuIsComing,NEGATIVE,0.9980515241622924,2023-02-01 23:34:10+00:00
@SaharaReporters Truth so laid out bare! #NigeriaDecides2023,NEGATIVE,0.9877939224243164,2023-02-01 23:28:58+00:00
Something huge is coming from YOUthVOTE later today . Get ready to participate!                  #NigeriaDecides2023 #YOUTH #Youthvote2023,POSITIVE,0.995890498161316,2023-02-01 23:02:38+00:00
Dear Mr @PeterObi I can wait to see  more of your smile after you win the presidential election.. save me from this… https://t.co/k3Z52Gef9o,POSITIVE,0.9954789876937866,2023-02-01 22:34:23+00:00
Nobody should step down for anybody. Let's go to the poll #NigeriaDecides2023,NEGATIVE,0.9884161949157716,2023-02-01 22:28:47+00:00
Vote @PeterObi of Labour Party #NigeriaDecides2023 ✅️ https://t.co/o8ins4zaC1,NEGATIVE,0.984491527080536,2023-02-01 21:53:52+00:00
The gap between Tinubu &amp; whoever is coming 2nd during #NigeriaDecides2023 will be far more than the ratio between T… https://t.co/LZHapPE0Mi,NEGATIVE,0.9956660270690918,2023-02-01 21:22:59+00:00
#NigeriaDecides2023  Election fever everywhere. The losers will soon congratulate the winners. Winners pls be magnanimous in victory 👏😅,POSITIVE,0.994724690914154,2023-02-01 21:18:42+00:00
Rivers @GovWike has threatened to deploy the Rivers State Neighbourhood Watch Safety Corps to maintain law and orde… https://t.co/hVCC9Sb9NB,NEGATIVE,0.997542142868042,2023-02-01 21:13:31+00:00
Rivers @GovWike has threatened to deploy the Rivers State Neighbourhood Watch Safety Corps to maintain law and orde… https://t.co/t7w2e2mf2O,NEGATIVE,0.9975080490112304,2023-02-01 21:13:30+00:00
Pitobi said this with his own mouth #NigeriaDecides2023 https://t.co/We1o2gWVoG,NEGATIVE,0.9961417317390442,2023-02-01 20:58:09+00:00
“The Issue of governance has to do with antecedents and Sterling Performance. It's not about Age.The best performin… https://t.co/K1vS2UqwvX,POSITIVE,0.9981054067611694,2023-02-01 20:48:18+00:00
@oluremisonaiya @PeterObi @dattibabaahmed @ElectObiDatti @NgLabour The last line sweet me die. “You don’t step down… https://t.co/ow058piTGb,POSITIVE,0.8959035277366638,2023-02-01 20:46:37+00:00
@MBuhari will order the @HQNigerianArmy to go out on #NigeriaDecides2023 to protect every citizens &amp; polling unit.… https://t.co/m6njOBsWwq,NEGATIVE,0.994706928730011,2023-02-01 20:33:29+00:00
Fiction.#SamsungUnpacked #Storyx18plus #storytelling #fiction #INDvsNZ3rdT20 #ขอโทษบิวจักรพันธ์ #LUCAS… https://t.co/SPWic5DzFA,NEGATIVE,0.9928841590881348,2023-02-01 20:32:18+00:00
You don't need anyone to tell you that Tinubu is (actively) leading his army to attack Buhari &amp; Osinbajo.… https://t.co/150CpBw4LU,NEGATIVE,0.9814412593841552,2023-02-01 20:29:45+00:00
It’s going to be a month of breakfast 🍳 #NigeriaDecides2023,NEGATIVE,0.9617483019828796,2023-02-01 20:26:23+00:00
Are you campaigning for PDP? This tweet is nothing but that. We want a better Nigeria with the JAGABAN. Your tweet… https://t.co/lDavbVDSgW,NEGATIVE,0.9972923398017884,2023-02-01 20:22:54+00:00
I'm tired of this queue #NigeriaDecides2023 #Buhari #wahala @bod_republic @instablog9ja @Promisepunts… https://t.co/GIVjd9g18a,NEGATIVE,0.9989197254180908,2023-02-01 20:19:55+00:00
VIDEO: Politicians connived with our staff to perpetrate over-voting during Osun election - @inecnigeria REC… https://t.co/EzUIXA1Trv,NEGATIVE,0.9907624125480652,2023-02-01 19:53:44+00:00
Come and listen to Peter Obi on who we should vote. Don't be deceived. Do we want Nigeria to develop like Lagos or… https://t.co/QbKeRGtMFx,POSITIVE,0.6645898818969727,2023-02-01 19:53:42+00:00
Peter Obi: The Issue of governance has to do with antecedents and Sterling Performance. It's not about Age. Now tel… https://t.co/om4rj8QrM3,NEGATIVE,0.9824169874191284,2023-02-01 19:53:40+00:00
#NigeriaDecides2023 Peter Obi also agreed that age has nothing to do with governance. https://t.co/agNOAUTURP,NEGATIVE,0.9819558262825012,2023-02-01 19:52:20+00:00
Rivers State Government has withdrawn it’s approval for Atiku’s @atiku   PDP @OfficialPDPNig campaign rally in Port… https://t.co/UuxUS0yY70,NEGATIVE,0.9974997639656068,2023-02-01 19:42:47+00:00
"#NigeriaDecides2023 : “The issue of Governance has nothing to do with age."" ~@PeterObi https://t.co/7tdyprYyr8",NEGATIVE,0.9864572882652284,2023-02-01 19:39:41+00:00
They are making the present to get tougher so that we could think about our past to decide the future in their favo… https://t.co/KdTRcdliNP,NEGATIVE,0.9916582703590392,2023-02-01 19:35:55+00:00
Can someone explain this statement to me. I don't understand @officialABAT @abati1990 #NigeriaDecides2023    😳😳😳😳😳😳… https://t.co/eIWSNievqH,NEGATIVE,0.9974811673164368,2023-02-01 19:33:11+00:00
Nigerians are really suffering this period. Imagine people stood for hours waiting to withdraw money from ATM. Some… https://t.co/szpwcGxiHE,NEGATIVE,0.9975546002388,2023-02-01 19:31:38+00:00
I hope Obidents can see that even their Messiah said that issue of Governance has nothing to do with age? You peopl… https://t.co/jprJW64M8g,NEGATIVE,0.9944064617156982,2023-02-01 19:30:22+00:00
“Tinubu Promises Prosperity in Cross River State as Cross River APC rally turns to mega Carnival with massive crowd… https://t.co/GYm8Kzd3I8,POSITIVE,0.9959852695465088,2023-02-01 19:29:37+00:00
I will say it again without balablublubala Cross River is standing firmly on this mandate… https://t.co/sZhfd3hNps,POSITIVE,0.9927928447723388,2023-02-01 19:14:31+00:00
Another #INEC office razed as hoodlums intensify attacks on the Commission’s assets ahead of the general elections… https://t.co/DehzsPr4Km,NEGATIVE,0.9993705153465272,2023-02-01 19:11:07+00:00
As #NigeriaDecides2023 @PeterObi said that Leadership has nothing to do with age like his followers has been saying… https://t.co/Lv90lKzOOu,NEGATIVE,0.9856343865394592,2023-02-01 19:06:32+00:00
@B_ELRUFAI All the way Insha Allah 🤲🏻 #RenewedHope23 #Kaduna #PoliticsToday #NigeriaDecides2023 #kadunanorth https://t.co/wPQqpb2mFY,NEGATIVE,0.9905800223350524,2023-02-01 19:03:25+00:00
It's sad to see ordinary Nigerians capitalizing on the scarcity of new Naira notes to oppress their customers. Gree… https://t.co/PVt6qYpHOX,NEGATIVE,0.998695194721222,2023-02-01 19:02:50+00:00
@CTVpolitics it’s on air 🇳🇬 #NigeriaDecides2023,NEGATIVE,0.9873959422111512,2023-02-01 19:00:44+00:00
How can you have a capital budget of 200 Billion Naira for federal roads and spend 2 Trillion Naira on subsidy. Cor… https://t.co/0BDROGvFOM,NEGATIVE,0.997840166091919,2023-02-01 18:59:52+00:00
#ICYMI: @DOlusegun's interview on TVC News. He spoke on the Impact Of Social Media On Election Campaigns… https://t.co/aAfutegQTW,NEGATIVE,0.7351628541946411,2023-02-01 18:53:25+00:00
Let us collectively take back our nation and make it work for ALL as #NigeriaDecides2023,POSITIVE,0.9975423812866212,2023-02-01 18:26:14+00:00
It will further pass a strong message to those who for years have taken Nigerians for granted #NigeriaDecides2023,POSITIVE,0.9987169504165648,2023-02-01 18:26:12+00:00
Let's sustain the sanitization of the process by dismantling the well established criminal structures milking our c… https://t.co/znqCfr20Kw,NEGATIVE,0.9947668313980104,2023-02-01 18:26:11+00:00
February is here for all of us to do our part in this business of nation building. Do your part as #NigeriaDecides2023,POSITIVE,0.99675315618515,2023-02-01 18:25:49+00:00
#NigeriaDecides2023 23days to go 🙏,NEGATIVE,0.977683126926422,2023-02-01 18:11:20+00:00
Elections have consequences and we must be very mindful of this while voting #NigeriaDecides2023,NEGATIVE,0.990983247756958,2023-02-01 18:11:15+00:00
I therefore appeal to ALL Nigerians to think through this #Elections2023 properly and do the right thing by voting… https://t.co/1Hd3cTKB0S,POSITIVE,0.9982607960700988,2023-02-01 18:11:13+00:00
Do not expect those who cannot engage prior to elections to do sopost elections.#NigeriaDecides2023,POSITIVE,0.5974094867706299,2023-02-01 18:11:12+00:00
It actually begins with their level of engagements prior to #NigeriaDecides2023,NEGATIVE,0.6117001175880432,2023-02-01 18:11:11+00:00
Leaders should be accountable to the people and it begins even before #NigeriaDecides2023,NEGATIVE,0.8383098840713501,2023-02-01 18:11:11+00:00
We have seen candidates who feel they can become our leaders even without talking to us. They will lead by fiat. #NigeriaDecides2023,POSITIVE,0.9764560461044312,2023-02-01 18:11:10+00:00
We must make those who feel so powerful understand that true power belongs to the people and not to stolen funds or… https://t.co/RgsxOhhvPN,POSITIVE,0.7963343858718872,2023-02-01 18:11:08+00:00
We need to make the message loud and clear to those who believe that they own this country and can activate their f… https://t.co/UaW0BAksHY,NEGATIVE,0.9949224591255188,2023-02-01 18:11:07+00:00
Nigeria can be well for ALL Nigerians if we all agree to make it so as #NigeriaDecides2023,POSITIVE,0.9652409553527832,2023-02-01 18:11:05+00:00
Nigeria is an endowed nation that if properly managed can become the choice destination for the citizens of the wor… https://t.co/Oy4xVJH41t,POSITIVE,0.993391752243042,2023-02-01 18:11:04+00:00
I encourage you to shun those unfounded stories of hate and vote right as #NigeriaDecides2023,POSITIVE,0.8782740235328674,2023-02-01 18:11:02+00:00
I urge you too to choose a functional Nigeria through the ballot come 25th of this month when #NigeriaDecides2023,NEGATIVE,0.8816743493080139,2023-02-01 18:11:02+00:00
I refuse to be deceived by selfish politicians using ethnic rhetoric to cause confusion for their continued abuse o… https://t.co/MK4lilcxjQ,NEGATIVE,0.9129428267478944,2023-02-01 18:11:01+00:00
I will vote for Nigeria. I will not vote for tribal or religious sentiments when #NigeriaDecides2023,NEGATIVE,0.968013882637024,2023-02-01 18:10:59+00:00
I will not allow anyone to deceive me with any amount of money to sell my right to contribute my bit to a progressi… https://t.co/B0HEZ3EeHp,NEGATIVE,0.9968546628952026,2023-02-01 18:10:59+00:00
I will use my #PVC to contribute to a progressive Nigeria come 25th February when #NigeriaDecides2023,NEGATIVE,0.758618175983429,2023-02-01 18:10:58+00:00
"Lol... Osinbajo is their newly ""found"" headache.. They will soon blame him for their candidate's daily blunder.… https://t.co/dHVtpwljfR",NEGATIVE,0.9994714856147766,2023-02-01 18:01:43+00:00
Have you seen the video of the woman who stripped herself inside a bank asking it to close her account? The frustra… https://t.co/jPML7yE3DG,NEGATIVE,0.9955515265464784,2023-02-01 18:01:22+00:00
A Great Nigeria is all we hope for. That change we seek begins with you and I #VoteWisely #Elections2023… https://t.co/DuPdkW9c85,POSITIVE,0.9833274483680724,2023-02-01 17:38:58+00:00
@atiku kindly step down for @PeterObi or @KwankwasoRM to get the system back to reset. Do this for the poor masses… https://t.co/Qq7XCoTgfu,NEGATIVE,0.9990552067756652,2023-02-01 17:25:55+00:00
Sometimes I just imagine if the slot can just be Obi and Kwakwaso as vice❤️ It would have been better and beating t… https://t.co/FX2y1A99Dz,NEGATIVE,0.996015965938568,2023-02-01 17:18:45+00:00
How much is 10000 Naira in your area #NigeriaDecides2023 #NigeriaDecides #nigeriastudentmustvote #NigeriaDecides,NEGATIVE,0.9981032609939576,2023-02-01 17:12:18+00:00
